name,category,scientific_name,description,image_url,source_url,extra
Arum,poisonous,,"Arum is a genus of flowering plants in the family Araceae. They are native to Europe, northern Africa, and western and central Asia, with the highest species diversity in the Mediterranean region. Frequently called arum lilies, they are not closely related to the true lilies Lilium. Plants in the closely related genus Zantedeschia are also called 'arum lilies'. They are rhizomatous, herbaceous perennial plants growing to 20–60 cm tall, with sagittate (arrowhead-shaped) leaves 10–55 cm long. The flowers are produced in a spadix, surrounded by a 10–40 cm long, distinctively coloured spathe, which may be white, yellow, brown, or purple. Some species are scented, others not. The fruit is a cluster of bright orange or red berries. All parts of the plants, including the berries, are poisonous as they contain needle-shaped crystals of calcium oxalate. In spite of this, the plant has a history of culinary use among Arab peasants in Palestine who leached the toxins from the plant before the leaves were consumed. The genus name is the Latinized form of the Greek name for these plants, aron.",https://upload.wikimedia.org/wikipedia/commons/5/53/Arum_palaestinum_flower.jpg,https://en.wikipedia.org/wiki/Arum,"{""wikipedia_title"": ""Arum""}"
Caltha palustris,poisonous,,"Caltha palustris, known as marsh-marigold and kingcup, is a small to medium sized perennial herbaceous plant of the buttercup family, native to marshes, fens, ditches and wet woodland in temperate regions of the Northern Hemisphere. It flowers between April and August, dependent on altitude and latitude, but occasional flowers may occur at other times.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Caltha_palustris_plant.JPG/960px-Caltha_palustris_plant.JPG,https://en.wikipedia.org/wiki/Caltha_palustris,"{""wikipedia_title"": ""Caltha palustris"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5d/Caltha_palustris_plant.JPG""}"
mucous membranes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Normal_gastric_mucosa_intermed_mag.jpg/960px-Normal_gastric_mucosa_intermed_mag.jpg,https://en.wikipedia.org/wiki/Mucous_membrane,"{""wikipedia_title"": ""Mucous membrane"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1c/Normal_gastric_mucosa_intermed_mag.jpg""}"
Cascabela thevetia,poisonous,,"Cascabela thevetia (syn. Thevetia peruviana) is a species of poisonous plant in the dogbane family Apocynaceae, native throughout Mexico and Central America and cultivated widely as an ornamental. It is a relative of Nerium oleander and thus is known by the common name yellow oleander.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Yellow_Oleander_Flower.jpg/960px-Yellow_Oleander_Flower.jpg,https://en.wikipedia.org/wiki/Cascabela_thevetia,"{""wikipedia_title"": ""Cascabela thevetia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fd/Yellow_Oleander_Flower.jpg""}"
cardiac glycosides,poisonous,,"Cardiac glycosides are a class of organic compounds that increase the output force of the heart and decrease its rate of contractions by inhibiting the cellular sodium-potassium ATPase pump. Their beneficial medical uses include treatments for congestive heart failure and cardiac arrhythmias; however, their relative toxicity prevents them from being widely used. Most commonly found as defensive poisons in several plant genera such as Digitalis (the foxgloves) and Asclepias (the milkweeds), these compounds nevertheless have a diverse range of biochemical effects regarding cardiac cell function and have also been suggested for use in cancer treatment.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Cardiac_glycoside_general_structure.svg/960px-Cardiac_glycoside_general_structure.svg.png,https://en.wikipedia.org/wiki/Cardiac_glycoside,"{""wikipedia_title"": ""Cardiac glycoside"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5f/Cardiac_glycoside_general_structure.svg""}"
Cephalanthus occidentalis,poisonous,,"Cephalanthus occidentalis is a species of flowering plant in the family Rubiaceae that is native to eastern and southern North America. Common names include buttonbush, common buttonbush, button-willow, buck brush, and honey-bells.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Cephalanthus_occidentalis_occidentalis1.jpg/960px-Cephalanthus_occidentalis_occidentalis1.jpg,https://en.wikipedia.org/wiki/Cephalanthus_occidentalis,"{""wikipedia_title"": ""Cephalanthus occidentalis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0b/Cephalanthus_occidentalis_occidentalis1.jpg""}"
Rubiaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luculia_gratissima.jpg/960px-Luculia_gratissima.jpg,https://en.wikipedia.org/wiki/Rubiaceae,"{""wikipedia_title"": ""Rubiaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e6/Luculia_gratissima.jpg""}"
medicinal,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Salix_alba_004.jpg/960px-Salix_alba_004.jpg,https://en.wikipedia.org/wiki/Medicinal_plant,"{""wikipedia_title"": ""Medicinal plants"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/76/Salix_alba_004.jpg""}"
toxic,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Amanita-muscaria-mushroom20151014-1336-ex6cst.jpg,https://en.wikipedia.org/wiki/Toxin,"{""wikipedia_title"": ""Toxin""}"
Cerbera odollam,poisonous,,"Cerbera odollam is a tree species in the family Apocynaceae commonly known as the suicide tree or pong-pong. It bears a fruit known as othalanga whose seeds yield a potent poison called cerberin. It has historically been used in trials by ordeal, especially in Madagascar, where it has caused thousands of deaths annually, and continues to be used for suicide, particularly in Kerala, India. It can cause fatal heart arrhythmias with just one kernel and is responsible for numerous poisonings due to its easily masked taste and limited testing. It is native to South and Southeast Asia, Pacific Islands, and Queensland, Australia, growing preferentially along sandy coasts, riverbanks, and by mangrove swamps. It is also grown in tropical areas such as Hawaii as an ornamental. It is a 10–12 meter tall plant with glossy leaves, white-yellow flowers, and poisonous seeds encased in a red-ripening fruit that resembles oleander and produces a milky latex. Its seeds are used as biopesticides, insect repellents, and rat poisons due to their toxicity and have also been studied as a non-edible, sustainable feedstock for biodiesel production on non-arable land.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Cerbera_odollam_08718.jpg/960px-Cerbera_odollam_08718.jpg,https://en.wikipedia.org/wiki/Cerbera_odollam,"{""wikipedia_title"": ""Cerbera odollam"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/59/Cerbera_odollam_08718.jpg""}"
cerberin,poisonous,,"Cerberin is a type of cardiac glycoside found in the seeds of trees in the genus Cerbera, including the suicide tree (Cerbera odollam) and the sea mango (Cerbera manghas). As a cardiac glycoside, cerberin disrupts the function of the heart by blocking its sodium and potassium ATPase. Cerberin can be used as a treatment for heart failure and arrhythmia. Overconsumption of cerberin results in poisoning. Symptoms include nausea, vomiting, and bradycardia, often leading to death. Cerberin-containing plants such as Cerbera odollam have historically been used for suicide and homicide in their native regions due to their high toxicity.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Cerberin_structure.svg/960px-Cerberin_structure.svg.png,https://en.wikipedia.org/wiki/Cerberin,"{""wikipedia_title"": ""Cerberin"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3d/Cerberin_structure.svg""}"
digoxin,poisonous,,"Digoxin, sold under the brand name Lanoxin among others, is a medication used to treat various heart conditions. Most frequently it is used for atrial fibrillation, atrial flutter, and heart failure. Digoxin is one of the oldest medications used in the field of cardiology. It works by increasing myocardial contractility, increasing stroke volume and blood pressure, reducing heart rate, and somewhat extending the time frame of the contraction. Digoxin is taken by mouth or by injection into a vein. Digoxin has a half life of approximately 36 hours given at average doses in patients with normal renal function. It is excreted mostly unchanged in the urine. Common side effects include breast enlargement with other side effects generally due to an excessive dose. These side effects may include loss of appetite, nausea, trouble seeing, confusion, and an irregular heartbeat. Greater care is required in older people and those with poor kidney function. It is unclear whether use during pregnancy is safe. Digoxin is in the cardiac glycoside family of medications. It was first isolated in 1930 from Grecian foxglove (Digitalis lanata). It is on the World Health Organization's List of Essential Medicines. In 2021, it was the 241st most commonly prescribed medication in the United States, with more than 1 million prescriptions.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Digon_ball-and-stick.png/960px-Digon_ball-and-stick.png,https://en.wikipedia.org/wiki/Digoxin,"{""wikipedia_title"": ""Digoxin"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5c/Digon_ball-and-stick.png""}"
calcium,poisonous,,"Calcium is a chemical element; it has symbol Ca and atomic number 20. As an alkaline earth metal, calcium is a reactive metal that forms a dark oxide-nitride layer when exposed to air. Its physical and chemical properties are most similar to its heavier homologues strontium and barium. It is the fifth most abundant element in Earth's crust, and the third most abundant metal, after iron and aluminium. The most common calcium compound on Earth is calcium carbonate, found in limestone and the fossils of early sea life; gypsum, anhydrite, fluorite, and apatite are also sources of calcium. The name comes from the Latin word calx (meaning ""lime""), which was obtained from heating limestone. Some calcium compounds were known to the ancients, though their chemistry was unknown until the seventeenth century. Pure calcium was isolated in 1808 via electrolysis of its oxide by Humphry Davy, who named the element. Calcium compounds are widely used in many industries: in foods and pharmaceuticals for calcium supplementation, in the paper industry as bleaches, as components in cement and electrical insulators, and in the manufacture of soaps. On the other hand, the metal in pure form has few applications due to its high reactivity; still, in small quantities it is often used as an alloying component in steelmaking, and sometimes, as a calcium–lead alloy, in making automotive batteries. Calcium is the most abundant metal and the fifth-most abundant element in the human body. As electrolytes, calcium ions (Ca2+) play a vital role in the physiological and biochemical processes of organisms and cells: in signal transduction pathways where they act as a second messenger; in neurotransmitter release from neurons; in contraction of all muscle cell types; as cofactors in many enzymes; and in fertilization. Calcium ions outside cells are important for maintaining the potential difference across excitable cell membranes, protein synthesis, and bone formation.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg/960px-Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg,https://en.wikipedia.org/wiki/Calcium,"{""wikipedia_title"": ""Calcium"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/96/Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg""}"
