name,category,scientific_name,description,image_url,source_url,extra
berberine,poisonous,,"Berberine is an organic compound classified as benzylisoquinoline alkaloid. Chemically, it is a quaternary ammonia compound. Its name is derived from the genus of plants, Berberis. Berberine occurs in the roots, bark, stems, and leaves of Berberis vulgaris (barberry), Berberis aristata (tree turmeric), Mahonia aquifolium (Oregon grape) and Hydrastis canadensis (goldenseal). Due to their yellow pigmentation, raw Berberis materials were once commonly used to dye wool, leather, and wood. Under ultraviolet light, berberine shows a strong yellow fluorescence. As a natural dye, berberine has a color index of 75160. Plants containing berberine have been used in traditional medicine, and berberine extracts are sold as dietary supplements. Other than in China as an over-the-counter drug, berberine is not approved as a prescription drug, regulated or proven safe in any country.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Berberin.svg/960px-Berberin.svg.png,https://en.wikipedia.org/wiki/Berberine,"{""wikipedia_title"": ""Berberine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0f/Berberin.svg""}"
chelerythrine,poisonous,,"Chelerythrine is a benzophenanthridine alkaloid present in the plant Chelidonium majus (greater celandine). It is a potent, selective, and cell-permeable protein kinase C inhibitor in vitro. And an efficacious antagonist of G-protein-coupled CB1 receptors. This molecule also exhibits anticancer qualities and it has served as a base for many potential novel drugs against cancer. Structurally, this molecule has two distinct conformations, one being a positively charged iminium form, and the other being an uncharged form, a pseudo-base. It is also found in the plants Zanthoxylum clava-herculis and Zanthoxylum rhoifolium, exhibiting antibacterial activity against Staphylococcus aureus and other human pathogens.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Chelerythrine_3D_ball.png/960px-Chelerythrine_3D_ball.png,https://en.wikipedia.org/wiki/Chelerythrine,"{""wikipedia_title"": ""Chelerythrine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c5/Chelerythrine_3D_ball.png""}"
analgesic,poisonous,,"An analgesic drug, also called simply an analgesic, antalgic, pain reliever, or painkiller, is any member of the group of drugs used for pain management. Analgesics are conceptually distinct from anesthetics, which temporarily reduce, and in some instances eliminate, sensation, although analgesia and anesthesia are neurophysiologically overlapping and thus various drugs have both analgesic and anesthetic effects. Analgesic choice is also determined by the type of pain: For neuropathic pain, recent research has suggested that classes of drugs that are not normally considered analgesics, such as tricyclic antidepressants and anticonvulsants may be considered as an alternative. Various analgesics, such as many NSAIDs, are available over the counter in most countries, whereas various others are prescription drugs owing to the substantial risks and high chances of overdose, misuse, and addiction in the absence of medical supervision.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Opium_pod_cut_to_demonstrate_fluid_extraction1.jpg/960px-Opium_pod_cut_to_demonstrate_fluid_extraction1.jpg,https://en.wikipedia.org/wiki/Analgesic,"{""wikipedia_title"": ""Analgesic"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3b/Opium_pod_cut_to_demonstrate_fluid_extraction1.jpg""}"
antimicrobial,poisonous,,"An antimicrobial is an agent that kills microorganisms (microbicide) or stops their growth (bacteriostatic agent). Antimicrobial medicines can be grouped according to the microorganisms they are used to treat. For example, antibiotics are used against bacteria, and antifungals are used against fungi. They can also be classified according to their function. Antimicrobial medicines to treat infection are known as antimicrobial chemotherapy, while antimicrobial drugs are used to prevent infection, which known as antimicrobial prophylaxis. The main classes of antimicrobial agents are disinfectants (non-selective agents, such as bleach), which kill a wide range of microbes on surfaces to prevent the spread of illness, antiseptics which are applied to living tissue and help reduce infection during surgery, and antibiotics which destroy microorganisms within the body. The term antibiotic originally described only those formulations derived from living microorganisms but is now also applied to synthetic agents, such as sulfonamides or fluoroquinolones. Though the term used to be restricted to antibacterials, its context has broadened to include all antimicrobials. In response, further advancements in antimicrobial technologies have resulted in solutions that can go beyond simply inhibiting microbial growth. Instead, certain types of porous media have been developed to kill microbes on contact. The misuse and overuse of antimicrobials in humans, animals and plants are the main drivers in the development of drug-resistant pathogens. It is estimated that bacterial antimicrobial resistance (AMR) was directly responsible for 1.27 million global deaths in 2019 and contributed to 4.95 million deaths.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/ASSURED_Instant_Hand_Sanitizers.jpg/960px-ASSURED_Instant_Hand_Sanitizers.jpg,https://en.wikipedia.org/wiki/Antimicrobial,"{""wikipedia_title"": ""Antimicrobial"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/67/ASSURED_Instant_Hand_Sanitizers.jpg""}"
oncostatic,poisonous,,,,https://en.wikipedia.org/wiki/Oncostatic,"{""wikipedia_title"": ""Anticarcinogen""}"
central nervous system,poisonous,,"The central nervous system (CNS) is the part of the nervous system consisting primarily of the brain, spinal cord and retina. The CNS is named so because the brain integrates the received information and coordinates and influences the activity of all parts of the bodies of bilaterally symmetric and triploblastic animals—that is, all multicellular animals except sponges and diploblasts. It is a structure composed of nervous tissue positioned along the rostral (nose end) to caudal (tail end) axis of the body and may have an enlarged section at the rostral end which is a brain. Only arthropods, cephalopods and vertebrates have a true brain, though precursor structures exist in onychophorans, gastropods and lancelets. The rest of this article exclusively discusses the vertebrate central nervous system, which is radically distinct from all other animals.",https://upload.wikimedia.org/wikipedia/commons/d/d3/1201_Overview_of_Nervous_System.jpg,https://en.wikipedia.org/wiki/Central_nervous_system,"{""wikipedia_title"": ""Central nervous system""}"
sedative,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/%D0%9D%D0%9E%D0%92%D0%9E-%D0%A1%D0%95%D0%94_%28%D0%BF%D0%B8%D0%BB%D1%8E%D0%BB%D0%B8%29.jpg/960px-%D0%9D%D0%9E%D0%92%D0%9E-%D0%A1%D0%95%D0%94_%28%D0%BF%D0%B8%D0%BB%D1%8E%D0%BB%D0%B8%29.jpg,https://en.wikipedia.org/wiki/Sedative,"{""wikipedia_title"": ""Sedative"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e0/%D0%9D%D0%9E%D0%92%D0%9E-%D0%A1%D0%95%D0%94_%28%D0%BF%D0%B8%D0%BB%D1%8E%D0%BB%D0%B8%29.jpg""}"
cytostatic,poisonous,,,,https://en.wikipedia.org/wiki/Cytostatic,"{""wikipedia_title"": ""Cytostasis""}"
latex,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Latex-production.jpg/960px-Latex-production.jpg,https://en.wikipedia.org/wiki/Latex,"{""wikipedia_title"": ""Latex"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e9/Latex-production.jpg""}"
proteolytic enzymes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/0/05/TEV_protease_summary.png,https://en.wikipedia.org/wiki/Proteolytic_enzymes,"{""wikipedia_title"": ""Protease""}"
phytocystatin,poisonous,,"The cystatins are a family of cysteine protease inhibitors which share a sequence homology and a common tertiary structure of an alpha helix lying on top of an anti-parallel beta sheet. The family is subdivided as described below. Cystatins show similarity to fetuins, kininogens, histidine-rich glycoproteins and cystatin-related proteins. Cystatins mainly inhibit peptidase enzymes (another term for proteases) belonging to peptidase families C1 (papain family) and C13 (legumain family). They are known to mis-fold to form amyloid deposits and are implicated in several diseases.",https://upload.wikimedia.org/wikipedia/commons/a/a7/Salivary_Cystatin_from_Ornithodoros_moubata.png,https://en.wikipedia.org/wiki/Cystatin,"{""wikipedia_title"": ""Cystatin""}"
cysteine protease,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Papain_enzyme.png,https://en.wikipedia.org/wiki/Cysteine_protease,"{""wikipedia_title"": ""Cysteine protease""}"
Chondrodendron tomentosum,poisonous,,"Chondrodendron tomentosum is one of six accepted species in the small genus Chondrodendron, belonging to the Moonseed family Menispermaceae. It is a large tropical liana native to Central and South America. It contains highly toxic alkaloids and is one of the sources of the arrow poison curare – specifically 'tube curare', the name of which is derived from the name of the medicinally valuable alkaloid tubocurarine.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg/960px-R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg,https://en.wikipedia.org/wiki/Chondrodendron_tomentosum,"{""wikipedia_title"": ""Chondrodendron tomentosum"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f0/R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg""}"
Menispermaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Moonseed_fruit_1.jpg/960px-Moonseed_fruit_1.jpg,https://en.wikipedia.org/wiki/Menispermaceae,"{""wikipedia_title"": ""Menispermaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4d/Moonseed_fruit_1.jpg""}"
arrow poison,poisonous,,"Arrow poisons are used to poison arrow heads or darts for the purposes of hunting and warfare. They have been used by indigenous peoples worldwide and are still in use in areas of South America, Africa and Asia. Notable examples are the poisons secreted from the skin of the poison dart frog, and curare (or 'ampi'), a general term for a range of plant-derived arrow poisons used by the indigenous peoples of South America.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Brooklyn_Museum_22.1316_Sixty_Six_Poisoned_Arrows_in_One_Bundle_with_Shafts.jpg/960px-Brooklyn_Museum_22.1316_Sixty_Six_Poisoned_Arrows_in_One_Bundle_with_Shafts.jpg,https://en.wikipedia.org/wiki/Arrow_poison,"{""wikipedia_title"": ""Arrow poison"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c5/Brooklyn_Museum_22.1316_Sixty_Six_Poisoned_Arrows_in_One_Bundle_with_Shafts.jpg""}"
curare,poisonous,,"Curare ( or ; kuu-RAH-ree or kyuu-RAH-ree) is a common name for various alkaloid arrow poisons originating from plant extracts. Used as a paralyzing agent by indigenous peoples in Central and South America for hunting and for therapeutic purposes, curare only becomes active when it contaminates a wound or is introduced directly to the bloodstream; it is not active when ingested orally. Curare is prepared by boiling the bark of one of the dozens of plant sources, leaving a dark, heavy paste that can be applied to arrow or dart heads. These poisons cause weakness of the skeletal muscles and, when administered in a sufficient dose, eventual death by asphyxiation due to paralysis of the diaphragm. In medicine, curare has been used as a treatment for tetanus and strychnine poisoning and as a paralyzing agent for surgical procedures.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg/960px-R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg,https://en.wikipedia.org/wiki/Curare,"{""wikipedia_title"": ""Curare"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f0/R._Bentley_%26_H._Trimen%2C_Medicinal_Plants_Wellcome_L0019166.jpg""}"
